Id,SalePrice
2739,152209.54484437098
2740,129642.67450120005
2741,163398.1612330019
2742,160743.23531027592
2743,163967.07393072892
2744,140641.65332392202
2745,133625.06338528905
2746,129642.67450120005
2747,183404.92443640134
2748,142632.8477659665
2749,129358.21815233654
2750,134193.97608301602
2751,117885.14541484209
2752,227400.8397272892
2753,165294.5368920919
2754,284386.92828294344
2755,158467.58451936796
2756,101671.13352962265
2757,101860.77109553164
2758,102334.86501030414
2759,185301.30009549134
2760,200946.3992829838
2761,142727.666548921
2762,148511.61230914548
2763,202179.04346139228
2764,173638.58979208788
2765,266181.72195567953
2766,178284.71015685837
2767,132676.87555574405
2768,181603.36756026585
2769,143106.941680739
2770,133150.96947051655
2771,115988.76975575209
2772,131254.59381142654
2773,225030.3701534267
2774,192223.0712511698
2775,191180.06463867033
2776,168328.7379466359
2777,169466.5633420899
2778,129263.39936938205
2779,219056.78682729322
2780,131918.32529210806
2781,114092.3940966621
2782,115988.76975575209
2783,164535.98662845592
2784,125091.37291938406
2785,182551.55538981085
2786,80716.18249667823
2787,146141.14273528298
2788,113713.1189648441
2789,233564.06061933166
2790,152399.18241027996
2791,125091.37291938406
2792,130780.49989665404
2793,207299.25774093525
2794,144244.767076193
2795,159605.40991482194
2796,111437.46817393611
2797,269784.8357079505
2798,169656.2009079989
2799,160174.32261254895
2800,111721.92452279961
2801,127367.02371029205
2802,168897.6506443629
2803,216212.22333865822
2804,189568.14532844382
2805,131918.32529210806
2806,117411.05150006959
2807,135805.89539324254
2808,134952.526346652
2809,122626.08456256706
2810,134478.4324318795
2811,172311.12683072488
2812,132676.87555574405
2813,220573.8873545652
2814,218867.1492613842
2815,116747.32001938809
2816,207583.71408979877
2817,128884.12423756404
2818,110868.55547620912
2819,195257.2723057138
2820,162070.69827163895
2821,143106.941680739
2822,224556.2762386542
2823,382239.9122919871
2824,181982.64269208384
2825,175155.69031935988
2826,134288.79486597053
2827,186628.76305685434
2828,276706.606863629
2829,170604.3887375439
2830,211945.37810570575
2831,148606.43109209999
2832,209100.81461707075
2833,184827.20618071884
2834,205592.51964775426
2835,187102.85697162684
2836,185396.11887844585
2837,165673.8120239099
2838,138366.002533014
2839,176198.69693185936
2840,169182.1069932264
2841,199903.3926704843
2842,202747.9561591193
2843,165673.8120239099
2844,155623.02103073295
2845,115988.76975575209
2846,201136.03684889278
2847,200472.3053682113
2848,162829.24853527494
2849,215074.39794320424
2850,243994.1267443266
2851,228349.0275568342
2852,217918.9614318392
2853,223228.8132772912
2854,114471.6692284801
2855,165863.44958981892
2856,198765.5672750303
2857,186818.40062276332
2858,160743.23531027592
2859,170225.1136057259
2860,130021.94963301804
2861,145572.23003755597
2862,197532.9230966218
2863,120729.70890347708
2864,253476.0050397766
2865,135711.076610288
2866,196110.64135230432
2867,122815.72212847607
2868,160932.87287618493
2869,192317.8900341243
2870,174586.77762163288
2871,168139.10038072692
2872,81285.09519440522
2873,154769.65198414243
2874,181129.27364549335
2875,161122.51044209395
2876,174302.3212727694
2877,177241.70354435887
2878,189188.87019662582
2879,172974.8583114064
2880,156191.93372845993
2881,181034.45486253887
2882,196869.1916159403
2883,192507.52760003333
2884,186628.76305685434
2885,204833.96938411827
2886,253570.8238227311
2887,126608.47344665606
2888,155907.47737959644
2889,97783.56342848815
2890,94844.18115689867
2891,189378.50776253483
2892,103188.23405689464
2893,166432.3622875459
2894,122815.72212847607
2895,202653.13737616478
2896,190137.05802617082
2897,188145.86358412632
2898,191843.7961193518
2899,175440.14666822337
2900,148796.06865800897
2901,190516.33315798882
2902,167096.0937682274
2903,219910.15587388372
2904,208342.26435343476
2905,185775.39401026384
2906,163777.43636481994
2907,157709.03425573194
2908,116936.95758529709
2909,190705.97072389783
2910,93801.17454439917
2911,137607.452269378
2912,163018.88610118392
2913,137607.452269378
2914,137607.452269378
2915,137607.452269378
2916,137607.452269378
2917,150123.53161937196
2918,126039.56074892906
2919,223702.9071920637
